site_id,plot_id,plot_key,variant,label_variant,resolution_m,binary_mask_path,confidence_mask_path,object_id_raster_path,object_table_path,qa_overlay_path,n_objects,n_valid_objects,date_token,source_version,dedup_keep,dedup_reason
independence-lake,CATNF_6040_20250820_1,CATNF_6040,original,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6040_20250820_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6040_20250820_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6040_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6040_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6040_20250820_1_overlay.png,15,15,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6040_20250820_1,CATNF_6040,revised,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6040_20250820_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6040_20250820_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6040_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6040_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6040_20250820_1_overlay.png,5,5,20250820,sprint3_revised,True,kept_oldest_for_plot_key
independence-lake,CATNF_6040_20250820_1,CATNF_6040,original,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6040_20250820_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6040_20250820_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6040_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6040_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6040_20250820_1_overlay.png,15,15,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6040_20250820_1,CATNF_6040,revised,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6040_20250820_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6040_20250820_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6040_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6040_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6040_20250820_1_overlay.png,5,5,20250820,sprint3_revised,True,kept_oldest_for_plot_key
independence-lake,CATNF_6040_20250820_1,CATNF_6040,original,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6040_20250820_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6040_20250820_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6040_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6040_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6040_20250820_1_overlay.png,15,15,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6040_20250820_1,CATNF_6040,revised,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6040_20250820_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6040_20250820_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6040_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6040_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6040_20250820_1_overlay.png,5,5,20250820,sprint3_revised,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,original,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6118_20250820_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6118_20250820_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6118_20250820_1_overlay.png,12,12,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,revised,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6118_20250820_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6118_20250820_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6118_20250820_1_overlay.png,11,11,20250820,sprint3_revised,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,original,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6118_20250820_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6118_20250820_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6118_20250820_1_overlay.png,12,12,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,revised,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6118_20250820_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6118_20250820_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6118_20250820_1_overlay.png,11,11,20250820,sprint3_revised,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,original,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6118_20250820_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6118_20250820_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6118_20250820_1_overlay.png,12,12,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,revised,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6118_20250820_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6118_20250820_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6118_20250820_1_overlay.png,11,11,20250820,sprint3_revised,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,original,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_original/CATNF_6118_20250820_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_original/CATNF_6118_20250820_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_original/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_original/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_original/CATNF_6118_20250820_1_overlay.png,12,12,20250820,sprint3_original,True,kept_oldest_for_plot_key
independence-lake,CATNF_6118_20250820_1,CATNF_6118,revised,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/independence-lake/sprint3_revised/CATNF_6118_20250820_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/independence-lake/sprint3_revised/CATNF_6118_20250820_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/independence-lake/sprint3_revised/CATNF_6118_20250820_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/independence-lake/sprint3_revised/CATNF_6118_20250820_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/independence-lake/sprint3_revised/CATNF_6118_20250820_1_overlay.png,11,11,20250820,sprint3_revised,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,original,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_overlay.png,27,27,20250810,sprint3_original,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,revised,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_overlay.png,17,17,20250810,sprint3_revised,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,original,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_overlay.png,27,27,20250810,sprint3_original,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,revised,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_overlay.png,17,17,20250810,sprint3_revised,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,original,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_overlay.png,27,27,20250810,sprint3_original,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,revised,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_overlay.png,17,17,20250810,sprint3_revised,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,original,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_original/CALNU_0039_20250810_1_overlay.png,27,27,20250810,sprint3_original,True,kept_oldest_for_plot_key
pacific-union-college,CALNU_0039_20250810_1,CALNU_0039,revised,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/pacific-union-college/sprint3_revised/CALNU_0039_20250810_1_overlay.png,17,17,20250810,sprint3_revised,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,original,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_original/CASBC_0087_20250712_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_original/CASBC_0087_20250712_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_original/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_original/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_original/CASBC_0087_20250712_1_overlay.png,25,25,20250712,sprint3_original,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,revised,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_revised/CASBC_0087_20250712_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_revised/CASBC_0087_20250712_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_revised/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_revised/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_revised/CASBC_0087_20250712_1_overlay.png,8,8,20250712,sprint3_revised,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,original,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_original/CASBC_0087_20250712_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_original/CASBC_0087_20250712_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_original/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_original/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_original/CASBC_0087_20250712_1_overlay.png,25,25,20250712,sprint3_original,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,revised,base,2.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_revised/CASBC_0087_20250712_1_mask_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_revised/CASBC_0087_20250712_1_confidence_2m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_revised/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_revised/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_revised/CASBC_0087_20250712_1_overlay.png,8,8,20250712,sprint3_revised,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,original,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_original/CASBC_0087_20250712_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_original/CASBC_0087_20250712_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_original/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_original/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_original/CASBC_0087_20250712_1_overlay.png,25,25,20250712,sprint3_original,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,revised,base,5.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_revised/CASBC_0087_20250712_1_mask_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_revised/CASBC_0087_20250712_1_confidence_5m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_revised/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_revised/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_revised/CASBC_0087_20250712_1_overlay.png,8,8,20250712,sprint3_revised,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,original,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_original/CASBC_0087_20250712_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_original/CASBC_0087_20250712_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_original/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_original/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_original/CASBC_0087_20250712_1_overlay.png,25,25,20250712,sprint3_original,True,kept_oldest_for_plot_key
sedgwick,CASBC_0087_20250712_1,CASBC_0087,revised,base,10.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/sedgwick/sprint3_revised/CASBC_0087_20250712_1_mask_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/sedgwick/sprint3_revised/CASBC_0087_20250712_1_confidence_10m.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/sedgwick/sprint3_revised/CASBC_0087_20250712_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/sedgwick/sprint3_revised/CASBC_0087_20250712_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/sedgwick/sprint3_revised/CASBC_0087_20250712_1_overlay.png,8,8,20250712,sprint3_revised,True,kept_oldest_for_plot_key
shaver-lake,CAFKU_0096_20240804_1,CAFKU_0096,original,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/shaver-lake/sprint3_original/CAFKU_0096_20240804_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/shaver-lake/sprint3_original/CAFKU_0096_20240804_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/shaver-lake/sprint3_original/CAFKU_0096_20240804_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/shaver-lake/sprint3_original/CAFKU_0096_20240804_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/shaver-lake/sprint3_original/CAFKU_0096_20240804_1_overlay.png,18,18,20240804,sprint3_original,True,kept_oldest_for_plot_key
shaver-lake,CAFKU_0096_20240804_1,CAFKU_0096,revised,base,1.0,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/masks/shaver-lake/sprint3_revised/CAFKU_0096_20240804_1_mask.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/confidence/shaver-lake/sprint3_revised/CAFKU_0096_20240804_1_confidence.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/object_id/shaver-lake/sprint3_revised/CAFKU_0096_20240804_1_object_id.tif,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/objects/shaver-lake/sprint3_revised/CAFKU_0096_20240804_1_objects.csv,/home/jovyan/work/Dry-shRub/shrub/Final/artifacts/labeling/qa/shaver-lake/sprint3_revised/CAFKU_0096_20240804_1_overlay.png,19,19,20240804,sprint3_revised,True,kept_oldest_for_plot_key
